N,P,K,temperature,humidity,ph,rainfall,label
23,13,6,23.558498254628816,90.02172033892045,7.290639166675233,108.34774255401094,orange
27,13,5,34.44122989709402,90.26772325446338,7.418544023339626,110.64222267674008,orange
11,12,9,31.467149477317903,90.95404745723154,7.1056835919695365,105.06490726080501,orange
23,20,5,32.43858723638012,94.8693888352182,6.1192510487745375,116.2491235483781,orange
34,19,8,33.46958627910247,93.56031710704585,7.159923961070222,101.7800635596536,orange
11,23,13,26.00068110212184,92.0852436416045,6.700940404635856,117.17627829349713,orange
15,30,13,24.704739313316747,93.52397918066093,7.8101562555889625,108.69215307734507,orange
33,18,14,23.096382366507477,92.46040852694208,7.062721663390533,104.0250072910234,orange
29,18,12,28.644167104557603,91.58677041800128,7.245252054723839,113.05519511952251,orange
17,10,10,30.605348474519005,94.40065676716821,7.775507018827973,119.15326949617946,orange
17,5,5,26.96457121195565,92.24037575790817,6.692350154612258,106.76571184419818,orange
25,25,5,29.65917973249212,90.91461999210657,6.2624309658633734,111.83019064269965,orange
12,18,6,29.156833074361256,94.07008367759965,7.553720653796563,115.77163530216941,orange
19,20,10,33.34500903008278,94.46721732688133,6.388305393237098,102.60911273102788,orange
30,25,11,33.63651661549274,92.70843412016865,7.292803473331599,110.90725704267284,orange
29,6,14,26.99647082436073,91.99981062291968,6.846653454045054,112.5235890584903,orange
33,5,10,26.34456458169379,90.79426345971977,6.391332591250685,119.4595476084061,orange
40,22,11,29.814091526620658,90.20985251703034,6.3535137348469215,117.29987946059069,orange
16,24,5,26.463995632105526,94.68993932729748,7.651342891958956,113.95594066125048,orange
55,67,28,35.304641185690194,90.93705643991889,6.724113291054112,245.02564693721726,papaya
59,65,33,29.44392642743804,91.73055493547058,6.873363218600516,251.17306498877267,papaya
33,49,28,26.360509496687566,90.41463576254863,6.820887702220506,241.79843414388236,papaya
63,66,32,29.31734979562783,92.50367453072099,6.727973092884331,238.6107011554297,papaya
45,70,30,36.71563894127046,91.71823654222699,6.577008162687183,236.62890574263287,papaya
36,69,32,43.7908242379993,90.24135943478991,6.500511149797224,245.00454860785814,papaya
68,69,34,40.91722233872285,92.29579565187956,6.625894226673442,239.25800438626305,papaya
70,57,33,32.3418855153864,92.30486026127825,6.510246023438987,230.42018199552857,papaya
69,66,27,31.115415474229565,92.1197808973163,6.680266458925824,249.96239909009782,papaya
63,58,26,36.709242081391054,94.20276678375632,6.841322441146565,235.20901972687145,papaya
55,61,30,24.1004140598481,92.43624780172726,6.677718340362266,236.28782599191,papaya
36,67,35,24.811527588127877,93.03262933525266,6.551865082271247,250.89773955514886,papaya
41,54,34,26.105652730334654,90.12789491597584,6.8983543337712865,245.00351208033567,papaya
32,59,34,34.62985642580563,92.95058211172235,6.649020849173457,230.87662372546797,papaya
33,63,30,39.26074267700402,91.59004852407149,6.8981500929838315,240.79332059607123,papaya
70,58,31,37.070366156747134,90.33598785376186,6.6265760627448085,250.19829611406797,papaya
38,59,31,30.262459552815304,91.61148736701455,6.778901340604573,251.5321583188691,papaya
55,52,30,44.82678236975008,90.44806861997661,6.56328106825338,250.66604509283707,papaya
64,47,35,42.626464345203786,90.1539155111882,6.874198178104871,248.96985356760783,papaya
44,62,28,29.652439334473392,93.97853342547418,6.667893291751418,230.0793574546126,papaya
47,69,31,33.5388959648415,90.52277229075513,6.806244753548541,248.44882800632345,papaya
49,53,25,30.0553842709091,93.29393058840456,6.811566460376342,242.36474445024535,papaya
48,57,31,32.5785667148163,92.00949353977984,6.7878596526656025,244.5846558081937,papaya
68,48,31,25.306098100696843,94.29145667776552,6.654882291592593,254.2824365076648,papaya
49,52,27,27.18843196334138,94.70473096635327,6.760574452752545,254.9306801157283,papaya
38,59,30,35.98657957862319,93.15003567723262,6.922709600850385,237.42000512629596,papaya
37,48,29,28.97398491070566,92.2462994596542,6.8264066834071215,251.40365375715717,papaya
35,64,25,31.334644226712207,94.47191538185928,6.50493036416857,246.94671540144364,papaya
66,54,25,30.062473578038265,91.12475021938516,6.938916083945061,242.04683459862474,papaya
33,63,29,32.001163334187694,91.27010574547782,6.929864391751116,247.50470648235134,papaya
57,64,28,25.003456005807983,92.36959880455596,6.596850146392851,235.20959197522063,papaya
30,57,26,31.882645430523624,91.03874636506094,6.824373468618327,251.77967615875795,papaya
43,60,31,34.80420276223759,93.75938122184596,6.570032279679468,238.70686538407978,papaya
57,64,33,43.439679925650125,94.37148280111087,6.567262746144593,234.31974129706157,papaya
33,58,31,25.4152249807489,92.8651398011586,6.511888351150943,239.92279809966738,papaya
46,66,30,24.222730804854578,92.44365634488643,6.7895571349378026,245.43227690131545,papaya
44,49,29,38.01484674221727,94.23784524051247,6.846808818891439,253.30255913643055,papaya
60,53,28,28.84197206567131,92.85934844685866,6.9471514466593245,241.87994298642374,papaya
45,70,30,24.631500327028675,94.45726936572375,6.9238405989811085,254.81474689834613,papaya
34,46,31,41.19287855185044,94.22213166560043,6.784570785227134,239.55911494791778,papaya
44,54,32,32.81451475675413,92.82409156980098,6.735252539496163,231.1991889644869,papaya
43,46,35,26.062131660675714,90.0169392399132,6.622645046821821,247.61465080333375,papaya
52,51,33,27.73049652583606,91.02296807145888,6.590753980810748,230.34954282428413,papaya
36,63,28,35.484689311239116,94.75356374998681,6.798897916361416,230.371724358638,papaya
42,51,32,39.09620988623754,92.1972411164646,6.648923674180011,241.39789842555285,papaya
47,68,30,23.84956532346952,90.64138386231284,6.612319388214555,250.27765100500397,papaya
41,67,33,25.925968915642063,90.11183267247215,6.524903938791711,236.59188646488724,papaya
34,63,31,30.179045661075037,93.63917081289686,6.546954982415515,246.4843796854873,papaya
68,53,30,25.9975443092404,94.4894168888224,6.621288601448969,238.82844483202942,papaya
54,48,28,23.24540092086027,91.2116286512316,6.839387991760215,235.77722305336422,papaya
49,54,34,38.262674247679655,91.97314534953016,6.686234469456054,241.39339535021213,papaya
62,48,31,31.01136202030132,94.26182674631022,6.878276330028908,245.262829102304,papaya
54,69,27,33.60605741348371,93.91610728526149,6.572555367740803,242.30195466339114,papaya
42,64,25,28.037718076606858,92.63321131762599,6.725773180486528,244.4902724807071,papaya
68,60,33,34.34094447149379,91.3074645186381,6.861323601030534,238.03377750474303,papaya
58,60,25,39.55440800058672,90.15302748168452,6.6416556676869245,242.46583766100696,papaya
50,61,32,43.55981359610647,94.88417132590095,6.869874973695243,236.30500126542282,papaya
36,61,25,25.587191565171437,94.74154690215184,6.612406449755092,254.9908906356361,papaya
34,49,27,27.70654322162304,90.0290188442147,6.650478857779336,248.722941011963,papaya
42,56,34,33.86439069434231,91.56059732669603,6.740877914864491,237.93864144138345,papaya
40,69,30,24.870959668733565,91.09995563448466,6.504407416647236,247.90319101191844,papaya
51,53,29,38.55989421066166,93.35833028604735,6.5980903034689895,246.78645078250904,papaya
68,58,29,25.132930637787723,91.75608509819244,6.91861999975773,231.6699269315543,papaya
39,59,31,37.47344657740369,90.3195566047457,6.582997230337563,237.5238069102897,papaya
32,46,28,37.17604541083648,93.78754911409253,6.558989499718513,250.83023642275657,papaya
51,67,35,36.98005795161558,90.77950621769973,6.86112428904213,248.05052858400072,papaya
63,48,26,31.975812636330915,90.53378165247207,6.908310252046069,246.379303579448,papaya
54,48,33,43.344444469015954,94.25918404409467,6.762128963951918,235.72355840348612,papaya
50,59,27,44.15666898801492,92.74475870678914,6.898328367495571,231.09414617995796,papaya
36,58,30,37.3193344249071,92.376232632936,6.927303781366685,241.78420275432495,papaya
34,66,28,25.91127223464201,93.38499802682892,6.83752331114496,254.47758485630683,papaya
60,62,33,41.86121211773816,90.52236492907969,6.724647910448128,237.17772777318925,papaya
34,61,30,25.95748382238615,94.07033452975634,6.803054799926486,253.7384359278413,papaya
46,56,33,37.80419213431348,92.16223679802607,6.908383786564792,234.9071800035769,papaya
47,57,32,31.109654354962352,90.32921082254327,6.8110834620868035,244.63050823477388,papaya
41,46,34,39.270902772921474,91.23809443599453,6.916769815771887,240.12755317617803,papaya
43,48,27,32.58848811519997,92.7792024384175,6.7025781035430825,235.26447976262358,papaya
64,56,27,24.220646725494035,91.42270305136029,6.909615288420051,231.997342194784,papaya
59,46,27,30.937344823731987,93.06104531628608,6.576443557823999,231.65421804312953,papaya
47,63,31,29.872929748951897,92.5719162325551,6.794379731782505,249.74670268449358,papaya
33,50,28,32.05920460468704,92.3690421748007,6.7072604146950905,251.05415075153456,papaya
40,67,35,32.53933273500977,94.03449673959844,6.646961364485752,236.3478231167507,papaya
47,54,31,24.792779500804084,93.21506490092384,6.73256179957389,254.27442978972869,papaya
59,62,28,27.72458064815182,94.17236871731315,6.7101451300271275,244.42693606579414,papaya
65,64,31,29.5277839347389,92.92311004456677,6.710421694193334,254.231386592992,papaya
31,65,30,27.358292273303924,90.12903584095615,6.5101399868837095,245.5578839113566,papaya
38,55,31,30.040241763435397,91.69746957529972,6.840079273379439,231.4533447756707,papaya
64,70,35,44.99281051532603,90.85761346893594,6.885773228656189,235.58531362324064,papaya
57,69,35,43.80828576454913,94.6287031622071,6.581326926881061,240.19350617324298,papaya
63,48,26,29.931231325010398,92.61836199999493,6.742686185602275,238.84764565642146,papaya
59,70,26,35.69200977710053,93.28747114992471,6.597309627162282,239.7679360563656,papaya
51,55,27,26.492674132465833,94.61340717003306,6.501334084004643,252.34521358041576,papaya
65,58,34,28.56179604856294,93.79386781126969,6.780559870893872,237.50563635619145,papaya
59,52,32,23.831225297421092,90.21506982190027,6.935027596554641,246.95982866014768,papaya
34,63,35,38.15702738376574,90.87473006845515,6.798192709201615,250.8923146798173,papaya
37,59,27,38.370453561787286,91.28588568012213,6.782042460844313,243.3257640372064,papaya
57,61,34,34.131242386440064,91.11176509605157,6.772393327015102,233.51462078122242,papaya
52,47,27,44.859979866844725,90.46048713895262,6.620336374922643,251.9289651066535,papaya
44,51,34,41.934341522527575,92.60911612474976,6.596737924707184,252.30075288524452,papaya
42,59,31,38.46122329765144,90.21002883709406,6.953436415909526,242.1118202258298,papaya
20,25,26,29.212288638553936,94.65943950929984,5.593453912668878,200.6819445010144,coconut
0,11,27,27.07855654574924,97.28315510493735,6.298771829114629,224.51897611270067,coconut
21,16,28,25.344936541293404,99.6843127589247,6.387168688294591,155.9225487145158,coconut
40,6,31,28.565141011445483,90.40278162735387,5.886415561830582,170.63230318455794,coconut
7,5,26,28.74723393966933,95.3934820484088,6.365842288749581,143.21433781698605,coconut
9,8,25,29.68572483407561,91.67041781338153,6.2176455863427424,205.49787331491632,coconut
16,10,30,25.242752136044317,96.51192308150861,5.72140990979319,138.1861505916294,coconut
37,6,35,27.76016187919925,93.57376403447962,6.465993742408326,226.35495993908506,coconut
33,18,28,25.066342704304375,95.47811584724802,6.243299172306979,151.6943225407336,coconut
34,17,32,28.090187623384786,97.18441474735542,5.892029534803592,220.4929516981815,coconut
33,23,31,28.233363765799524,99.52803848249174,6.294552294421705,134.00131305351243,coconut
14,7,27,29.789910268045496,95.88525681393364,5.511047145212777,135.97109048763906,coconut
3,18,28,25.230225800224492,93.53024269358656,6.469317203269337,161.86751537328658,coconut
28,7,35,27.661653012935513,92.92290172709254,6.15577730178418,194.1619998714409,coconut
9,5,28,29.765382946790105,94.23425231646834,5.672441079293231,211.5709270002073,coconut
31,20,29,25.574145158606846,99.56553967332852,5.8682703254451205,194.62525176571904,coconut
20,15,29,29.177677506340835,93.99141661093951,5.947942417177164,215.12822122165312,coconut
21,6,32,28.712102559356993,99.48975664964901,6.440121893310533,168.23261645602403,coconut
20,6,34,29.49991638439327,96.88174436722264,6.485974317685519,206.70125299807694,coconut
22,21,29,28.100158038391175,91.47352766016739,5.659962917467654,131.42282237291658,coconut
30,11,33,25.111508524493217,96.09505122449431,5.867832224320956,171.56610015004492,coconut
31,19,29,29.7152440531881,91.79633826372141,6.162722423368177,197.21050670137646,coconut
22,19,27,28.809026274774762,93.29095880314759,6.033956546934934,136.16802962530954,coconut
20,23,34,29.216661774459688,97.18006210107647,6.443633670648495,199.3466905964027,coconut
30,15,30,26.36850314744298,91.74699351420898,5.825404962329587,149.94403370132198,coconut
35,25,31,27.91916636312711,96.71303513093517,6.490191789251671,139.06620885093383,coconut
29,30,30,28.428515256944685,97.44414714035567,6.334377863656408,165.16349733378487,coconut
3,9,32,25.64114973651887,92.65180875130324,6.335245547738002,162.70915060016387,coconut
23,19,26,26.13574544418473,93.8962601735801,6.106457775543546,205.53389295039722,coconut
4,10,35,26.280222431880638,91.19893387144873,6.411515328167185,229.79620660956863,coconut
11,24,26,28.305652934128585,90.43971641621455,6.3365937791309515,154.87432662911823,coconut
16,20,29,27.13711401184718,99.3182572306162,5.785920441639632,172.7157680701044,coconut
25,27,30,28.48273532142852,92.7115036117722,5.7967113085286845,214.1975025406271,coconut
37,27,34,26.491902567807344,96.57593832243877,6.334668521789705,185.83921163286738,coconut
36,15,30,27.31247137006219,92.79442422235894,5.730966348216032,217.4251876684336,coconut
27,23,35,26.140888585645854,93.17372333067452,6.462755347424326,164.807037086114,coconut
5,10,25,29.8548766493003,99.83080445953,6.079657963676316,130.10870198049327,coconut
29,25,25,26.82998204144968,98.29195141015938,5.899832459350205,133.40445062002647,coconut
7,21,27,28.06156692423461,94.38332775614354,6.226734836353343,219.4910642564666,coconut
26,17,29,29.663409511802513,92.64492873347479,5.649894295328158,138.9967278860961,coconut
6,20,31,25.693879420563153,93.00030480595497,5.781653009684463,190.42395103321422,coconut
34,11,26,26.312422273582385,92.4531049798598,6.4657915301069675,130.82362415919602,coconut
39,30,34,29.73642161544884,93.4230728482752,5.940351773893252,200.71206139443808,coconut
21,25,29,27.37546334243681,92.23938433309695,6.353145316558591,155.40353984475084,coconut
40,13,25,26.54396014900298,94.10163769230637,5.847665670758866,141.64003178303759,coconut
35,6,32,25.580267296922845,90.2310685278748,5.551131638106697,225.425844151531,coconut
7,18,29,29.01225872740747,97.36685875869365,5.797317709512047,135.85627105204784,coconut
26,12,33,28.898043212712324,96.0210183012735,5.954960317393011,165.6178534328421,coconut
16,12,26,29.303008749301455,90.13231279193619,6.184475101878478,131.90976556032044,coconut
33,6,27,27.212945116622294,91.14639943585706,6.336924329909292,132.76318328559307,coconut
34,5,28,28.648863186680785,91.64670262507305,6.065817992859468,161.26563143552195,coconut
17,20,34,29.254013008247565,95.10019379728031,6.219017154511935,210.07834133738928,coconut
0,7,33,25.886556267613223,98.62674070331889,5.892760918924719,130.43739822830094,coconut
14,23,35,28.99632982979984,91.3338861709326,5.6105413644167355,222.20926535723316,coconut
7,30,31,26.804333009900688,90.17468130279002,5.69237309226247,205.24720150537382,coconut
34,19,30,27.098361460786343,99.81377104326195,5.849485182308101,222.1727420531066,coconut
15,10,34,28.991105907940067,94.33074505144565,6.417524727230348,175.01242726352388,coconut
34,16,28,29.342312894737354,93.83462834547693,5.81341336485367,168.0587194897767,coconut
21,23,34,26.411631753659712,94.81435345957605,5.544395264969327,211.75324159581209,coconut
30,6,27,28.069479211039567,93.11651100609652,6.490594980210656,174.51110347201282,coconut
22,24,31,28.81815957773567,96.8798402152367,5.822814497713844,184.5488148056962,coconut
38,28,32,29.405986697778204,94.2119137982539,6.339566706475422,189.02533652596944,coconut
4,11,33,27.529916645785317,93.98641335196385,5.6196304395160706,171.67086638472298,coconut
23,18,33,28.377278090116253,90.87866330931942,6.183080173474135,188.05192766763702,coconut
34,30,29,26.332486000064225,97.6253511205402,5.7568134810172396,174.62622518098988,coconut
5,6,31,27.972741913058286,95.89376372648117,6.184228710888026,166.99280953056586,coconut
19,13,31,25.65305380018066,99.6295395357533,6.134836155979217,218.6906724392176,coconut
33,20,28,29.503629050619917,90.98873028876302,5.617107231505278,159.93467764846773,coconut
38,7,25,27.421065328798953,98.31640040169331,6.396028365324993,171.4620062396478,coconut
2,19,26,25.871393392506803,96.21881963890394,5.524970900434131,169.95064752605643,coconut
39,18,28,26.821453773367896,92.30550649070366,5.969808562882901,186.0956499497146,coconut
32,24,31,25.405938935252156,96.27138394061117,5.8363687118837095,197.2084390606063,coconut
16,25,31,26.312301557003416,96.4503133455195,6.348572409582046,170.16302083327685,coconut
2,13,34,25.91331524428507,96.09868734985538,6.226106068369418,161.44766358665106,coconut
16,19,28,26.94561504807515,95.57642393343158,6.076760847435924,146.55352926938662,coconut
34,6,28,26.248401939902557,95.73584606953789,6.443234283346969,202.29150529229355,coconut
28,27,33,27.078517891424646,97.86956810479042,6.04602459332075,184.70281464244476,coconut
32,22,30,29.996675614155578,93.08355070632311,6.384496534793864,197.62337350404775,coconut
35,19,30,26.77633609028667,91.09261556590857,6.448935875001504,178.84408067135,coconut
38,27,35,25.017683118516125,99.3113117556885,5.861451084774542,169.69318623843486,coconut
2,11,31,25.705298997461487,97.09323852775967,6.354565168941241,198.5854492401492,coconut
15,20,26,28.562710045664986,93.67902925286276,5.836673834253692,155.24424630279677,coconut
14,20,25,26.00033368808783,90.95252454904325,5.619400642076314,208.309867625015,coconut
31,23,30,26.7642205918675,96.45330812829522,6.046787124828284,204.3589406521226,coconut
25,29,28,25.509841844814616,90.73058646032781,5.9622552428441,160.15966074459234,coconut
24,20,29,29.725252766973018,95.48203772792152,6.453177538263139,148.02901306156406,coconut
38,13,28,28.395644156674308,96.0692228022654,6.064812781086182,216.0930482578696,coconut
19,12,29,27.070343097202212,92.5369682999581,6.369768568013926,173.20247996337417,coconut
3,15,34,25.01964660711109,94.95459192902945,5.600228256642884,205.43759555249096,coconut
30,11,25,25.43516782545777,92.86659248447253,6.281490243258572,145.15879119023194,coconut
28,22,28,26.52781530510715,94.95524623311844,6.001629808923094,132.32870794425818,coconut
38,9,27,27.55034594475354,92.44230117009585,5.835109860036944,216.3054393115949,coconut
26,28,32,27.364022320563624,98.99759615368258,5.836159664985098,159.4321744231236,coconut
3,15,26,25.75545523802693,97.00704576187368,5.7576561768071945,222.2675828524241,coconut
39,13,35,25.273936234624568,97.03305306863378,6.391262648915398,193.5874527331007,coconut
21,7,29,29.192063655836854,98.55511175386508,6.331039527107128,209.89649025337457,coconut
31,7,30,28.928910751968772,93.2136995574087,5.5374879568696596,221.78025402095835,coconut
30,27,32,29.095651107805004,90.70034623631781,6.291182667388934,190.1851322617804,coconut
12,14,31,26.385227981417113,94.64070285431237,5.9500285120186875,188.375418878307,coconut
7,14,31,25.72544723319569,96.99177431461572,5.522492329635541,215.64430446454298,coconut
137,47,24,23.602631393751814,84.86180311608695,7.606471977458994,77.3992079155218,cotton
123,44,21,23.409724102210962,79.02972800123395,5.8363816740334755,92.59168006543584,cotton
109,53,16,25.04843386678975,79.29321166937706,5.919605592568404,66.74082368575037,cotton
126,55,23,23.1952122563331,83.58356055159096,7.996945139482399,85.18564936929829,cotton
140,48,24,23.22164212388606,81.95802314825781,7.892446842147786,63.081279999364554,cotton
113,51,23,24.992581076412563,84.92248579155576,6.672944339224437,76.64203620547077,cotton
116,37,16,23.45714000517933,75.80316447945245,7.751371552951303,67.93425872997332,cotton
129,54,19,25.79041000643089,79.63865221428847,5.929351236398201,89.17065623346534,cotton
138,46,24,23.118377482092928,80.7074374173332,7.498735510576422,97.12034967098216,cotton
108,57,21,22.6723623414119,76.17471940272858,6.195324808232867,98.8075089722509,cotton
120,46,17,23.982036709322553,76.06619272805423,6.560277921367135,65.9354151286991,cotton
133,47,18,25.986935081177528,78.75241132496915,7.1178278016521475,94.25070614096325,cotton
116,48,16,23.635374646900274,77.06146160280164,6.686057961244372,63.03841147859667,cotton
133,55,19,23.24562258017951,76.21081298241462,7.702250050557762,79.73777117130955,cotton
109,54,16,25.89574162395278,76.93382659498825,7.608706260020226,82.47402612181195,cotton
100,40,25,24.840580150386014,77.08837020451983,6.474900052976231,79.00909868006961,cotton
120,53,18,23.097808200819248,83.78933218452306,7.633460891030129,97.16544934887074,cotton
126,53,15,23.229848692134105,84.84937868970863,7.590914238127145,66.58618753024118,cotton
121,49,16,22.242251373650532,83.86820667343522,7.3734872473280415,61.467360215781696,cotton
131,38,19,22.862436252328763,78.99299256025786,6.917367260968811,92.40823398013342,cotton
105,36,23,24.069147071071708,75.74397624371949,7.596466349390415,94.74025882741564,cotton
107,41,23,24.53620203322688,77.56985937853781,5.914807127152875,60.4093542563503,cotton
116,45,19,25.19397813410625,84.64509555991654,6.132735343923325,60.73071926438707,cotton
109,39,18,24.182250176671033,83.57957455397508,7.2917328289328855,71.843283565418,cotton
108,51,18,24.8176221766503,82.12191728253204,6.00830782440143,89.28393479290767,cotton
119,50,23,25.27284800548185,75.05652104841185,7.982393419832672,67.31575089316797,cotton
102,35,25,23.907180895601535,76.3258218018118,6.669167915854024,67.0854181917201,cotton
129,42,21,24.668874442373834,83.9585425700853,7.071489429865254,81.09609148680234,cotton
126,58,18,24.809194478551564,84.66951392333847,6.4604228054724615,90.25781905470127,cotton
107,57,16,22.887980180075903,78.42868739527415,7.501279074434713,82.81831661151443,cotton
137,38,21,22.753952199754554,83.05952968377483,6.087373862768501,69.68942640303229,cotton
138,56,21,22.79607076805995,82.86960726985409,6.815974374843163,99.96363071189242,cotton
109,41,24,25.482905226608782,81.34030392605034,7.656034964362695,70.44507389445823,cotton
139,42,24,24.37461031778724,83.86734391945905,7.275459295204619,99.28160350363927,cotton
139,53,18,22.12227346939052,84.69891341881763,7.834359782500255,97.41080650327734,cotton
131,47,24,25.609384225710347,82.90244475901147,6.696129497664703,82.57356892728694,cotton
110,40,22,24.505797472912445,83.27934324851857,7.356400541812383,79.17922524764003,cotton
132,58,22,24.40795117858884,82.85617754018644,7.398530481630858,88.05962462117452,cotton
125,54,17,23.896640698072503,79.67862737360782,5.873160135867738,69.64261321329295,cotton
100,35,15,22.55377053786216,76.19766931910885,7.3399776360147495,60.24333243659837,cotton
103,41,25,25.39865351054362,84.58450356452458,7.909260155672788,77.67856435787077,cotton
133,55,22,22.22255463731481,76.23939194264439,6.898265307773187,73.4785915138732,cotton
112,37,18,25.582876698992006,81.9181858612505,6.067559945003229,62.60183830948562,cotton
109,39,24,24.80692416302314,82.56331786480159,7.5159168452553144,79.1150922261223,cotton
136,58,19,24.887456959580003,83.83892237541104,7.154707892334835,65.21313458358769,cotton
126,39,21,25.368998340796935,83.23028308795764,6.308068790285614,63.93750196003963,cotton
103,47,24,23.801763981703733,78.23529914178138,7.684636634773886,83.74452866277537,cotton
117,37,23,24.262257302271816,75.77485797450491,6.157782251894577,75.52197080233657,cotton
104,38,24,23.66428094221312,75.93431866842499,6.865554384998674,63.633527242456566,cotton
131,35,19,25.00548708214201,78.7005803604616,6.181456417850925,63.93541970027877,cotton
113,46,22,24.88741264213245,84.93372788160175,6.089455566133638,61.97167996095218,cotton
134,55,16,25.379656340073012,78.29243478763577,5.9934966184112035,88.19881335228823,cotton
130,36,25,22.631307925199195,76.37214811964024,7.096055956420857,95.92470334414244,cotton
120,58,22,23.030960245246074,82.51798944518708,6.008970618950086,72.83057656086801,cotton
124,38,17,22.632530582877457,83.6060449034971,6.784592918025803,96.68086847522227,cotton
128,55,23,24.654227678234243,76.51360951391943,6.027245628615815,82.91435006474158,cotton
120,57,20,24.895690684772262,79.11787739207756,5.842018415651773,61.36382791413081,cotton
110,49,16,22.151136887248985,84.77632336550472,5.810217862786975,94.94674622605325,cotton
138,52,20,23.26778115454234,81.54306321534057,5.976071653485061,69.69319245814955,cotton
114,60,17,22.426046548127207,76.27348776375885,7.789629034054184,81.03398545055254,cotton
130,53,25,25.71057082203438,83.21142091497211,6.294481118505783,94.96728933175814,cotton
100,45,23,22.29072926235926,83.36710720583461,6.184000943707693,62.83258805543058,cotton
139,52,19,25.896970102086946,79.39492512569863,5.9329832305675945,89.96462316103482,cotton
131,45,20,23.23707551516876,80.02398527843536,6.545095129805468,90.2804747098944,cotton
114,39,25,22.19528816770148,77.92474033223557,7.529821076038496,90.09768025792212,cotton
122,36,21,24.49403123982489,78.57716764942427,7.657692347042545,78.13198954586171,cotton
102,48,25,23.584097385209386,84.83241436472399,7.578612636849726,66.39763209467715,cotton
139,52,17,24.601462241981782,82.56994759489656,7.448958539377402,80.39496225225611,cotton
110,35,18,22.49552226118225,80.64441841653813,7.895063046122434,91.71974605570045,cotton
101,37,23,22.75838196070677,75.31789149555138,7.28330918944677,76.05588465250777,cotton
137,41,15,25.889938249104638,75.68265865855501,6.719418906629164,69.83591734105924,cotton
108,37,21,25.50131633055163,76.89356227680665,7.005315783401883,60.95845540497079,cotton
139,56,24,24.34495468811958,80.53776562599248,6.562608950319024,68.06056501696433,cotton
134,53,15,24.2647439372695,81.1214982161339,7.0083527970313675,70.92115182703438,cotton
105,53,19,23.298715825351206,82.40518939617867,7.697067119258078,73.81097977674287,cotton
110,44,15,24.970923455053278,81.59399079905371,6.695101036586459,70.4790225711407,cotton
100,48,22,23.72498316472111,81.8695606922779,6.436421333772318,93.98701229604498,cotton
120,44,15,25.8166226777748,82.73276222666814,7.85129209152256,88.28384304644446,cotton
121,59,16,22.306479255718596,79.730351250837,7.564537630483766,91.55803586164934,cotton
110,40,19,24.37987342936588,84.73940583573257,6.520603996064684,96.92575550867431,cotton
136,53,19,22.827611579403623,82.95641344885456,7.189617876705293,72.71042027299816,cotton
101,42,15,22.456201190821595,78.47671741468912,7.478282051372018,84.3188467039265,cotton
100,36,17,22.403528112213838,80.87358206218894,6.794801907795727,90.98201309894766,cotton
120,35,17,24.593990390188818,75.28264701049977,5.8328025811405775,65.17612002394272,cotton
131,40,15,23.693345769865527,84.23282415703144,5.960417426239411,92.13036286715807,cotton
107,43,16,22.310591661413163,78.9169477551084,6.138743572564504,75.07278424591883,cotton
132,41,17,22.986085183357474,83.03094575880635,7.146509167185937,75.07580067540854,cotton
104,54,23,23.106879990169197,76.0434661332556,5.9653488437437865,73.90233309246408,cotton
140,60,25,24.724550796289563,75.37997837304742,7.132164404760799,79.39112240361789,cotton
107,38,19,25.561257824854604,80.49988415865953,6.709516465382599,62.90728623363244,cotton
118,35,21,24.456174427890254,80.10262646220649,6.754325684856219,83.7308437195197,cotton
105,51,20,24.355178116720918,78.11192444354377,6.789295671947346,92.22739155507568,cotton
130,39,24,25.877891281708752,80.02566976789397,6.186374518923444,86.34490035852377,cotton
139,51,21,25.44726070458363,84.33818016807282,7.766694973215603,91.05126656073172,cotton
130,41,24,25.966391102119943,84.83215986653745,7.197054045511541,77.71482024423563,cotton
125,35,23,23.323851617433792,76.68972150037891,6.8267737092885845,64.01145889915622,cotton
102,51,22,23.866483005355388,77.57005643474277,7.670464159524373,74.22174025026982,cotton
128,59,17,22.445257285910202,77.1212539872194,6.840807983818625,98.74455261383719,cotton
113,48,20,24.11835281055316,82.62285195231725,5.886131197409571,97.4389243283787,cotton
115,48,23,22.533586355763237,83.79905433307792,6.923569231279068,63.29174164071904,cotton
98,35,37,26.880306475640005,83.35720444479361,7.167829538277813,188.8069701845761,jute
89,35,40,24.25818439041343,81.22220217536801,6.80026287920177,191.17265268796604,jute
71,51,39,23.96835466514202,78.73555766042516,7.110679683575384,172.32389538415407,jute
60,35,44,24.452984714248707,82.21285501843289,6.1788752515222,196.20172462151274,jute
85,43,39,26.842960438345,70.8177419498134,6.117047805980783,194.23622516572823,jute
66,58,43,25.686571685819782,77.7832923302696,6.731720222711399,199.49337420189465,jute
95,54,40,26.942978808040117,74.27791472749584,6.896827404543899,189.00837611125613,jute
89,56,37,26.551607353313283,78.08389759217762,6.937099277843422,194.4619068763413,jute
62,58,44,25.8078141358813,79.9224338828289,6.646380846526497,197.71823077757523,jute
64,58,45,25.358021536701703,76.89003710284923,6.93850077094739,195.5205544789058,jute
93,54,43,24.691480462920552,83.38961492771863,6.025727521044921,191.0076829342824,jute
66,56,39,24.847998029456832,70.24776643807512,6.599093022065326,173.02134111833007,jute
82,49,36,24.726811914625678,89.3869922883965,6.210485279651739,179.3683389728743,jute
